County,5figgrid,x,y,,,6figgrid,,dum_x,dum_y,gamecov_present,gamecov_poss,gamecov_absent,Advert_presence,Advert_details,gamebird_breed,gamebird_winter,pheasant_breed,pheasant_wint,rlp_breed,rlp_wint,APHA_rel_ph&rlp,logAPHA_rel_ph&rlp,APHA_rel_present,broad_wood,conif_wood,arable,imp_grass,semnat_grass,mountain,saltwater,freshwater,coastal,built_up,habitat_div_shannon
Cornwall,SW84P,184,48,184,048,184048,184048,184500,48500,4,0,0,,,,,3.25-5,7-85,0,0,,,,24,1.25,44.75,29.25,0,0,0,0,0.25,0.75,1.168351052
Cornwall,SW84Q,186,40,186,040,186040,186040,186500,40500,6,0,0,,,,,2.25-3,7-85,0,2.5-4,,,,10.5,0,68.5,18.75,0,0,0,0,0,2.25,0.89504991
Cornwall,SW84R,186,42,186,042,186042,186042,186500,42500,1,0,0,,,,,1.25-2,7-85,0,2,,,,31.25,0.75,44,1.5,0,0,0,0,22.75,0.25,1.176224347
Cornwall,SW84S,186,44,186,044,186044,186044,186500,44500,3,0,0,,,,,5.33-35,3.5-6,0,0,,,,24,2.25,66,7.25,0,0,0,0,0.75,0.25,0.944045803
Cornwall,SW84T,186,46,186,046,186046,186046,186500,46500,0,0,1,,,,,3.25-5,0.2-1,0,0,,,,13,0,70.5,11.5,0,0,0,0,3,2,0.943828588
Cornwall,SW84U,186,48,186,048,186048,186048,186500,48500,6,0,0,,,,,5.33-35,7-85,0,0,,,,15,0,54.25,22.5,1.5,0,0,0,1.5,5.75,1.242174994
Cornwall,SW84V,188,40,188,040,188040,188040,188500,40500,8,0,0,,,,,1.25-2,7-85,0,0,,,,9,0,82.75,7.5,0,0,0,0,0,1,0.613720801
Cornwall,SW84W,188,42,188,042,188042,188042,188500,42500,2,0,0,,,,,5.33-35,3.5-6,0,0,,,,5.25,0,63.5,10.75,0,0,0,0,18.25,2,1.071514507
Cornwall,SW84X,188,44,188,044,188044,188044,188500,44500,1,0,0,,,,,5.33-35,7-85,0,0.5-1,,,,29.75,0.75,54.75,12.75,0,0,0,0,1.25,0.75,1.081253609
Cornwall,SW84Y,188,46,188,046,188046,188046,188500,46500,0,0,1,,,,,3.25-5,0.2-1,0,0,,,,20,0,59.75,19.75,0,0.25,0,0,0,0.25,0.979906297
Cornwall,SW84Z,188,48,188,048,188048,188048,188500,48500,0,0,1,,,,,5.33-35,7-85,0,0,,,,5.25,0,35.25,48.75,0,0,0,0,0,10.75,1.112272961
Cornwall,SW85A,180,50,180,050,180050,180050,180500,50500,0,0,1,,,,,3.25-5,1.6-3,0,0,,,,14,0,39,46.25,0,0,0,0,0,1,1.045172616
Cornwall,SW85B,180,52,180,052,180052,180052,180500,52500,0,0,1,,,,,1.25-2,0.2-1,1,0,,,,12.5,0,23,61.75,0,0,0,0,0,2.5,0.987859712
Cornwall,SW85C,180,54,180,054,180054,180054,180500,54500,0,0,1,,,,,2.25-3,0.2-1,1,0,,,,5.5,0,35.25,58.25,0,0.75,0,0,0,0.25,0.893549859
Cornwall,SW85D,180,56,180,056,180056,180056,180500,56500,0,0,1,,,,,0.11-1,0,0,0,,,,5,0.5,60,31.5,0,1.25,0,0,0,2,0.979671899
Cornwall,SW85E,180,58,180,058,180058,180058,180500,58500,0,2,0,,,,,3.25-5,5-32,0,0,,,,3.25,0,46.5,49.5,0,0,0,0,0,1,0.861555027
Cornwall,SW85F,182,50,182,050,182050,182050,182500,50500,5,0,0,,,,,3.25-5,0.2-1,0,0,,,,3.75,0,51.25,37.25,0.5,0,0,0.25,3,4.25,1.11445421
Cornwall,SW85G,182,52,182,052,182052,182052,182500,52500,0,0,1,,,,,2.25-3,0,0,2.5-4,,,,8,0,34,57.25,0,0,0,0,0,1,0.934212884
Cornwall,SW85H,182,54,182,054,182054,182054,182500,54500,1,0,0,,,,,0.11-1,3.5-6,0,0,,,,6.75,0,31.5,54.25,0,7.25,0,0,0,0.25,1.082843496
Cornwall,SW85I,182,56,182,056,182056,182056,182500,56500,2,2,0,,,,,2.25-3,7-85,3,0,,,,8.25,0,37.75,39,0,15.25,0,0,0,0.25,1.242584751
Cornwall,SW85J,182,58,182,058,182058,182058,182500,58500,1,0,0,,,,,1.25-2,1.6-3,0,1-2,,,,5.5,0,46.25,42.5,0,0,0,0,0,6.75,1.061773964
Cornwall,SW85K,184,50,184,050,184050,184050,184500,50500,0,0,1,,,,,5.33-35,7-85,1,0,,,,2.75,0,26.25,57.75,0.5,0,0,0,8,5.25,1.150256894
Cornwall,SW85L,184,52,184,052,184052,184052,184500,52500,2,0,0,,,,,5.33-35,7-85,1,2,,,,5.25,0,63.75,25.5,0,0,0,0,0,5.75,0.954391286
Cornwall,SW85M,184,54,184,054,184054,184054,184500,54500,0,0,1,,,,,1.25-2,0.2-1,0,0,,,,10.5,0.25,53.5,33.75,0,2,0,0,0,0.25,1.046071662
Cornwall,SW85N,184,56,184,056,184056,184056,184500,56500,0,0,1,,,,,3.25-5,1.6-3,0,0,,,,6,0,55.5,35.75,0,0,0,0,0,3.25,0.974674884
Cornwall,SW85P,184,58,184,058,184058,184058,184500,58500,0,1,0,,,,,1.25-2,0,0,0,,,,3.75,0,40.25,56,0,0,0,0,0,0.5,0.840617205
Cornwall,SW85Q,186,50,186,050,186050,186050,186500,50500,0,0,1,,,,,1.25-2,0,0,0,,,,6.5,0,26.75,61.25,0,0.5,0,0,0.75,4.75,1.038577048
Cornwall,SW85R,186,52,186,052,186052,186052,186500,52500,0,2,0,,,,,2.25-3,0.2-1,0,0,,,,6.5,2.25,57.25,33.5,0,0,0,0,0,0.25,0.963689878
Cornwall,SW85S,186,54,186,054,186054,186054,186500,54500,0,0,1,,,,,3.25-5,1.6-3,0,0,,,,11.25,4,47.5,36.75,0,0,0,0,0,0.25,1.111012397
Cornwall,SW85T,186,56,186,056,186056,186056,186500,56500,0,0,1,,,,,3.25-5,7-85,0,0,,,,4,2.75,46.75,43.5,0,0,0,0,0,3,1.050339345
Cornwall,SW85U,186,58,186,058,186058,186058,186500,58500,0,0,1,,,,,2.25-3,1.6-3,0,0,,,,3.75,0,41,53.75,0,0,0,0,0,1.75,0.893174723
Cornwall,SW85V,188,50,188,050,188050,188050,188500,50500,0,0,1,,,,,1.25-2,1.6-3,2,0,,,,6.5,0,44.5,46.5,0,0.75,0,0.5,0,1.75,1.028020956
Cornwall,SW85W,188,52,188,052,188052,188052,188500,52500,3,0,0,,,,,3.25-5,7-85,0,0,,,,5.5,11.5,29.25,49.75,0,0,0,0,0,4,1.243904876
Cornwall,SW85X,188,54,188,054,188054,188054,188500,54500,0,0,1,,,,,5.33-35,0.2-1,0,0,,,,11,15.75,37.5,35,0,0,0,0,0,0.75,1.305857293
Cornwall,SW85Y,188,56,188,056,188056,188056,188500,56500,0,0,1,,,,,3.25-5,3.5-6,0,0,,,,5.25,0.5,40,51.5,0,0,0,0,0,3,0.994667092
Cornwall,SW85Z,188,58,188,058,188058,188058,188500,58500,0,0,1,,,,,2.25-3,1.6-3,0,0,,,,11.75,0,25,56.75,0,1,0,0,0,5.25,1.12044149
Cornwall,SW86A,180,60,180,060,180060,180060,180500,60500,0,0,1,,,,,2,0,0,0,,,,6.25,0,51.5,38.75,0,0,0,0,0,3.75,1.005528127
Cornwall,SW86B,180,62,180,062,180062,180062,180500,62500,0,0,1,,,,,0,0,0,0,,,,0.25,0,18.75,12.5,0,1,0,0,13,54.25,1.231835047
Cornwall,SW86F,182,60,182,060,182060,182060,182500,60500,0,0,1,,,,,0,0,0,0,,,,0,0,0.25,4,0,0,3,0,8,4.25,0.585214399
Cornwall,SW86G,182,62,182,062,182062,182062,182500,62500,0,0,1,,,,,0,0,0,0,,,,0,0,20.25,35,0,0,0,0,0.5,44.25,1.078101753
Cornwall,SW86H,182,64,182,064,182064,182064,182500,64500,0,0,1,,,,,0,0,0,0,,,,1,0,6,19.5,0,0,0,0,16.5,30.75,1.193560987
Cornwall,SW86K,184,60,184,060,184060,184060,184500,60500,0,0,1,,,,,1.25-2,0,0,0,,,,0,0,3.25,0.5,0,0,0,0,9.75,0,0.364823863
Cornwall,SW86L,184,62,184,062,184062,184062,184500,62500,0,0,1,,,,,2.25-3,0,0,0,,,,3.25,0,61.5,23,0,0.25,0,0,0,12.25,1.020544101
Cornwall,SW86M,184,64,184,064,184064,184064,184500,64500,0,0,1,,,,,0,0.2-1,0,0,,,,6.25,0,25.25,58,0,0.25,0,0,1.25,9.25,1.126709983
Cornwall,SW86N,184,66,184,066,184066,184066,184500,66500,0,0,1,,,,,1.25-2,1.6-3,2,0,,,,1.75,0,45.75,32,0,1,0,0,8.5,10.75,1.288510258
Cornwall,SW86P,184,68,184,068,184068,184068,184500,68500,0,0,1,,,,,2.25-3,1.6-3,0,0,,,,3.25,0.25,21.75,31.5,0,0,0,0,16.25,14.75,1.399610765
Cornwall,SW86Q,186,60,186,060,186060,186060,186500,60500,0,0,1,,,,,0,3.5-6,0,0,,,,0,0,45.25,12.75,0,1,0,0,9.25,0.25,0.902652689
Cornwall,SW86R,186,62,186,062,186062,186062,186500,62500,0,0,1,,,,,2.25-3,0,0,0,,,,6,0,66.75,23.75,0,0,0,0.25,0,3,0.900221215
Cornwall,SW86S,186,64,186,064,186064,186064,186500,64500,1,0,0,,,,,5.33-35,1.6-3,3,0,,,,9,0,33,44,0,0,0,4,0,10,1.302818756
Cornwall,SW86T,186,66,186,066,186066,186066,186500,66500,0,0,1,,,,,0.11-1,7-85,2,0,,,,10.25,0,10,43.75,0,0.75,0,0,0,35.75,1.229842377
Cornwall,SW86U,186,68,186,068,186068,186068,186500,68500,0,0,1,,,,,1.25-2,1.6-3,0,0,,,,7.5,0,16,72.75,0,0,0,0.25,0.25,3.5,0.866222428
Cornwall,SW86V,188,60,188,060,188060,188060,188500,60500,0,0,1,,,,,3.25-5,3.5-6,0,0,,,,0,0,38.5,48.5,0,0.25,0,0,0,12.75,0.99601882
Cornwall,SW86W,188,62,188,062,188062,188062,188500,62500,4,0,0,,,,,1.25-2,1.6-3,0.25-0.5,13-16,,,,8,0,35.75,49,0,0,0,2.25,0,5.25,1.159416217
Cornwall,SW86X,188,64,188,064,188064,188064,188500,64500,11,2,0,,,,,3.25-5,7-85,1,0,,,,5,0,45.75,45.75,0,0,0,0,0,3.75,0.988424882
Cornwall,SW86Y,188,66,188,066,188066,188066,188500,66500,0,0,1,,,,,5.33-35,7-85,0,0,,,,22.75,0.25,23.5,52,0,0,0,0,0,1.75,1.102975168
Cornwall,SW86Z,188,68,188,068,188068,188068,188500,68500,0,0,1,,,,,0.11-1,1.6-3,0,0,,,,2.5,0,29.5,68,0,0,0,0,0,0.5,0.741094137
Cornwall,SW87F,182,070,182,070,182070,182070,182500,070500,0,0,1,,,,,0,0,0,0,,,,1.5,0,56.75,32.75,0,0,0,0,0,9.25,0.970270651
Cornwall,SW87K,184,70,184,070,184070,184070,184500,70500,0,1,0,,,,,2.25-3,3.5-6,2,20-70,,,,0,0,0,0,0,0,0,0,0,0,0
Cornwall,SW87L,184,72,184,072,184072,184072,184500,72500,0,0,1,,,,,0,1.6-3,0,0,,,,0.5,0,43,12.75,0.5,0,0,0,15.5,2.25,1.05283584
Cornwall,SW87M,184,74,184,074,184074,184074,184500,74500,0,0,1,,,,,0.11-1,1.6-3,1,0,,,,0.5,0,9.25,8.5,0.5,0,0,0,10,1.75,0.783773291
Cornwall,SW87N,184,76,184,076,184076,184076,184500,76500,0,0,1,,,,,0.11-1,0,3,1-2,,,,0,0,3.25,0,0,0,0,0,19.5,2.75,0.528962264
Cornwall,SW87Q,186,70,186,070,186070,186070,186500,70500,0,0,1,,,,,0.11-1,0.2-1,0,0,,,,0,0,10.75,0,0,1.5,0,0,6,0.25,0.486532307
Cornwall,SW87R,186,72,186,072,186072,186072,186500,72500,0,0,1,,,,,3.25-5,7-85,0,0,,,,4.75,0,45.25,47,0,0,0,0,0,2.5,0.950634116
Cornwall,SW87S,186,74,186,074,186074,186074,186500,74500,0,0,1,,,,,0.11-1,7-85,1,1-2,,,,0,0,39,53.25,0,0,0,0,1.75,6,0.942395969
Cornwall,SW87T,186,76,186,076,186076,186076,186500,76500,0,0,1,,,,,0,0,0,0,,,,0,0,30,11.5,0.25,0,0,0,33,20.75,1.317073298
Cornwall,SW87U,186,078,186,078,186078,186078,186500,078500,0,0,1,,,,,0,0,0,0,,,,0,0,1,0,0,0,0,0,3.5,0,0.163385954
Cornwall,SW87V,188,70,188,070,188070,188070,188500,70500,0,0,1,,,,,0.11-1,0.2-1,0,0,,,,0,0,0,0,0,0,0,0,1,0,0.046051702
Cornwall,SW87W,188,72,188,072,188072,188072,188500,72500,0,0,1,,,,,0.11-1,0,0,0,,,,2,0,57.25,31.5,0,0,0,0,0,9.25,0.981631162
Cornwall,SW87X,188,74,188,074,188074,188074,188500,74500,0,0,1,,,,,3.25-5,0,0,0,,,,0.25,0,29.75,62,0,0,0,0,0,8,0.874090613
Cornwall,SW87Y,188,76,188,076,188076,188076,188500,76500,0,0,1,,,,,0.11-1,3.5-6,1,0-1,,,,0.5,0,50.25,26,0,0,0,0.75,5.75,13.75,1.196263702
Cornwall,SW93D,190,36,190,036,190036,190036,190500,36500,0,0,1,,,,,2.25-3,0,0,0,,,,0,0,18.5,1.75,0,1,0,0,5,1.25,0.633579749
Cornwall,SW93E,190,38,190,038,190038,190038,190500,38500,0,1,0,,,,,3.25-5,2,0,0,,,,4,0,4.5,4,0,0.5,0,0,2.5,0,0.515772815
Cornwall,SW93I,192,36,192,036,192036,192036,192500,36500,0,0,1,,,,,0,1.6-3,0,0,,,,9,0,26.25,53.25,0,0,0,0,4.25,5.75,1.20182072
Cornwall,SW93J,192,38,192,038,192038,192038,192500,38500,0,0,1,,,,,5.33-35,0.2-1,0,0,,,,0.75,0,4.25,0,0,1.25,0,0,2.25,0,0.3110678
Cornwall,SW93P,194,38,194,038,194038,194038,194500,38500,0,0,1,,,,,0,0,0,0,,,,3.25,0,35.5,26.25,0,0,0,0,6.5,3.5,1.125111077
Cornwall,SW93Z,198,38,198,038,198038,198038,198500,38500,0,0,1,,,,,0,1,2,0,,,,0,0,1.75,0.5,0,0,0,0,2.75,0,0.196111944
Cornwall,SW94A,190,40,190,040,190040,190040,190500,40500,0,0,1,,,,,5.33-35,1.6-3,0,0,,,,0,0,0,2,0,2,0,0,1.25,0,0.211256253
Cornwall,SW94B,190,42,190,042,190042,190042,190500,42500,0,0,1,,,,,5.33-35,1.6-3,0.25-0.5,0,,,,6,0,48.75,44.25,0,0,0,0,0,1,0.925884832
Cornwall,SW94C,190,44,190,044,190044,190044,190500,44500,0,0,1,,,,,3.25-5,7-85,0,0,,,,16,0,65,19.25,0,0,0,0,0,0.25,0.905374973
Cornwall,SW94D,190,46,190,046,190046,190046,190500,46500,0,0,1,,,,,5.33-35,7-85,0,1-2,,,,15.75,0,49.25,33.75,0,0,0,0,0,1.5,1.069515023
Cornwall,SW94E,190,48,190,048,190048,190048,190500,48500,0,0,1,,,,,5.33-35,1.6-3,0,0,,,,10,0,46,38.5,0,0,0,0,0,6,1.123753494
Cornwall,SW94F,192,40,192,040,192040,192040,192500,40500,0,0,1,,,,,5.33-35,0.2-1,2,0,,,,1.5,0,66,32,0,0,0,0,0,1,0.747906442
Cornwall,SW94G,192,42,192,042,192042,192042,192500,42500,0,0,1,,,,,5.33-35,7-85,0,0,,,,0.5,0,44.75,52.5,0,0,0,0,0,2.5,0.816826244
Cornwall,SW94H,192,44,192,044,192044,192044,192500,44500,0,0,1,,,,,2.25-3,1.6-3,0,0,,,,0.25,0,66.25,33,0,0,0,0,0,0.5,0.680103167
Cornwall,SW94I,192,46,192,046,192046,192046,192500,46500,7,0,0,,,,,5.33-35,7-85,0,0,,,,7.5,0,36.5,47,0,0,0,0,0,8.75,1.130158987
Cornwall,SW94J,192,48,192,048,192048,192048,192500,48500,0,0,1,,,,,2.25-3,7-85,0,0,,,,16,1.75,39,41.5,0,0,0,0,0,1.75,1.167017624
Cornwall,SW94K,194,40,194,040,194040,194040,194500,40500,2,0,0,,,,,5.33-35,7-85,0,20-70,,,,4.75,0,52.75,34.75,0,0,0,0,0,7.75,1.04763483
Cornwall,SW94L,194,42,194,042,194042,194042,194500,42500,2,0,0,,,,,5.33-35,7-85,1,0,,,,10.5,0,42.5,18.75,0,0.5,0,0,5.75,1.75,1.175684228
Cornwall,SW94M,194,44,194,044,194044,194044,194500,44500,0,0,1,,,,,5.33-35,7-85,0,0,,,,5,0,59.25,35.5,0,0,0,0,0,0,0.827555033
Cornwall,SW94N,194,46,194,046,194046,194046,194500,46500,0,0,1,,,,,5.33-35,1.6-3,0,0,,,,2,0,70.75,26.5,0,0,0,0,0,1,0.721026394
Cornwall,SW94P,194,48,194,048,194048,194048,194500,48500,2,0,0,,,,,3.25-5,7-85,1,0,,,,0.5,0,52,47,0,0,0,0,0,0.25,0.736372626
Cornwall,SW94Q,196,40,196,040,196040,196040,196500,40500,2,0,0,,,,,5.33-35,7-85,0,7-19,,,,2.25,0,60,37.25,0,0,0,0,0,0.5,0.786207905
Cornwall,SW94R,196,42,196,042,196042,196042,196500,42500,20,0,0,,,,,5.33-35,7-85,1,13-16,,,,12.5,0,10.75,18.75,0,0,0,0,7.25,1.25,1.058581765
Cornwall,SW94S,196,44,196,044,196044,196044,196500,44500,2,0,0,,,,,5.33-35,3.5-6,0,0,,,,17.25,0,41.75,41,0,0,0,0,0,0.25,1.048352184
Cornwall,SW94T,196,46,196,046,196046,196046,196500,46500,0,0,1,,,,,5.33-35,1.6-3,0,0,,,,10.75,0,42.25,44.5,0,0.25,0,0,0,2.25,1.064422095
Cornwall,SW94U,196,48,196,048,196048,196048,196500,48500,1,0,0,,,,,5.33-35,1.6-3,0,0,,,,5.75,0,56.25,35.75,0,0,0,0,0,2.25,0.940962645
Cornwall,SW94V,198,40,198,040,198040,198040,198500,40500,0,0,1,,,,,5.33-35,7-85,1,0,,,,12,0,46.5,36.75,0,1,0,0,0,4,1.153176416
Cornwall,SW94W,198,42,198,042,198042,198042,198500,42500,3,0,0,,,,,5.33-35,7-85,1,0,,,,2.25,0,37.75,32.25,0,0.25,0,0,6.5,1.5,1.073726102
Cornwall,SW94X,198,44,198,044,198044,198044,198500,44500,9,0,0,,,,,5.33-35,7-85,0,0,,,,5.75,0,31,60.25,0,0,0,0,0,3,0.937748992
Cornwall,SW94Y,198,46,198,046,198046,198046,198500,46500,2,0,0,,,,,5.33-35,7-85,0,0,,,,4.25,0,52.5,43,0,0,0,0,0,0.25,0.850398901
Cornwall,SW94Z,198,48,198,048,198048,198048,198500,48500,0,0,1,,,,,5.33-35,3.5-6,0,0,,,,7.5,0,57.25,31.75,0,0,0,0,0,3.75,1.000966275
Cornwall,SW95A,190,50,190,050,190050,190050,190500,50500,0,0,1,,,,,2.25-3,1.6-3,0,0,,,,6,0,57,35.5,0,0,0,0,0,1.75,0.927660937
Cornwall,SW95B,190,52,190,052,190052,190052,190500,52500,0,0,1,,,,,3.25-5,0,0,0,,,,3.25,0,23.25,68.25,0,0.25,0,0,0,5.5,0.885759798
Cornwall,SW95C,190,54,190,054,190054,190054,190500,54500,0,0,1,,,,,3.25-5,0.2-1,0,0,,,,9.5,0,41,45.25,0,3.5,0,0,0,1,1.111377431
Cornwall,SW95D,190,56,190,056,190056,190056,190500,56500,0,0,1,,,,,1.25-2,0,0,0,,,,8.75,0,35.25,43.25,0,12.25,0,0,0,1,1.246481508
Cornwall,SW95E,190,58,190,058,190058,190058,190500,58500,0,2,0,,,,,5.33-35,3.5-6,0,0,,,,9.5,0,12.25,60.25,0,6.25,0,0,0,12,1.213810524
Cornwall,SW95F,192,50,192,050,192050,192050,192500,50500,0,0,1,,,,,2.25-3,0.2-1,0,0,,,,10.75,0,20,47.25,0,0.25,0,0,0,21.75,1.262669727
Cornwall,SW95G,192,52,192,052,192052,192052,192500,52500,0,0,1,,,,,5.33-35,7-85,0,0,,,,30,0.25,52.25,16.75,0,0,0,0,0,1,1.060677082
Cornwall,SW95H,192,54,192,054,192054,192054,192500,54500,0,0,1,,,,,1.25-2,1.6-3,0,0,,,,4.5,0,44.75,48.75,0,0,0,0,0,2.5,0.94184808
Cornwall,SW95I,192,56,192,056,192056,192056,192500,56500,0,0,1,,,,,0,0,0,0,,,,15.25,0,20.25,5.25,0,58,0,0,0,1.25,1.135617252
Cornwall,SW95J,192,58,192,058,192058,192058,192500,58500,0,0,1,,,,,0,0,0,0,,,,23.75,0,5,35.75,0,32.75,0,1.5,0,2,1.365758854
Cornwall,SW95K,194,50,194,050,194050,194050,194500,50500,0,0,1,,,,,3.25-5,7-85,0.25-0.5,0,,,,27,0,6.75,42,0,13.5,0,0,0,10.75,1.409913397
Cornwall,SW95L,194,52,194,052,194052,194052,194500,52500,0,0,1,,,,,5.33-35,0,2,0,,,,15.75,0.25,31.25,49.75,0,0,0,0,0,2.75,1.115732853
Cornwall,SW95M,194,54,194,054,194054,194054,194500,54500,0,0,1,,,,,0.11-1,0.2-1,0,0,,,,4.5,0,23,58.5,0,0,0,0,0,14.25,1.068867448
Cornwall,SW95N,194,56,194,056,194056,194056,194500,56500,0,0,1,,,,,0,0,0,0,,,,22,0,5.75,32.5,0,31.75,0,2.5,0,6,1.4878909
Cornwall,SW95P,194,58,194,058,194058,194058,194500,58500,0,0,1,,,,,0.11-1,1,0,0,,,,16.75,0.25,1.75,28,0.25,25,0,4.5,0,23.25,1.581778103
Cornwall,SW95Q,196,50,196,050,196050,196050,196500,50500,0,1,0,,,,,5.33-35,0.2-1,0,0,,,,31.5,0,1.25,47.75,0.25,18,0,0,0,1.5,1.158259579
Cornwall,SW95R,196,52,196,052,196052,196052,196500,52500,0,0,1,,,,,3.25-5,0.2-1,0,0,,,,7.25,0,35,51.25,0,0,0,0,0,6.25,1.073559737
Cornwall,SW95S,196,54,196,054,196054,196054,196500,54500,0,0,1,,,,,0,0,0,0,,,,8.5,0,23.75,50.25,0,10.5,0,0.5,0,6.5,1.337570104
Cornwall,SW95T,196,56,196,056,196056,196056,196500,56500,0,0,1,,,,,0,0,0,0,,,,6.25,0,1.5,27,0.25,48.25,0,1.75,0,15,1.311779857
Cornwall,SW95U,196,58,196,058,196058,196058,196500,58500,0,0,1,,,,,1.25-2,0,0,0,,,,5.5,0.25,4.75,20.25,7.5,52.5,0,1.5,0,7.5,1.432454293
Cornwall,SW95V,198,50,198,050,198050,198050,198500,50500,0,0,1,,,,,1.25-2,0,0,0,,,,23.75,0,7,50.25,4,10.5,0,0,0,4.5,1.378328165
Cornwall,SW95W,198,52,198,052,198052,198052,198500,52500,0,0,1,,,,,0.11-1,0.2-1,0,0,,,,6.25,0,21.25,56,0,0,0,0,0,16.5,1.124406595
Cornwall,SW95X,198,54,198,054,198054,198054,198500,54500,0,0,1,,,,,0,0,0,0,,,,14.5,0,22.25,33.5,0,18.25,0,0.5,0,11.75,1.569271442
Cornwall,SW95Y,198,56,198,056,198056,198056,198500,56500,0,0,1,,,,,0,0,0,0,,,,4.25,0,0.25,22.75,0,71.5,0,1.25,0,0.25,0.795658985
Cornwall,SW95Z,198,58,198,058,198058,198058,198500,58500,0,0,1,,,,,0,0,0,0,,,,1.5,0,1,2,10,83.75,0,1.5,0,0.5,0.655550648
Cornwall,SW96A,190,60,190,060,190060,190060,190500,60500,0,0,1,,,,,2.25-3,0,1,0,,,,5,0,5.25,58.5,5,15.75,0,0,0,10.5,1.29569201
Cornwall,SW96B,190,62,190,062,190062,190062,190500,62500,2,0,0,,,,,2.25-3,1.6-3,0,7-19,,,,4.25,0,39.25,51.75,0,1,0,0,0,4,1.017006695
Cornwall,SW96C,190,64,190,064,190064,190064,190500,64500,0,0,1,,,,,5.33-35,1.6-3,1,0,,,,2,0,37.5,34.75,0,0,0,0,0,26,1.163594817
Cornwall,SW96D,190,66,190,066,190066,190066,190500,66500,0,0,1,,,,,3.25-5,1.6-3,1,0,,,,9,0.25,28.25,59.75,0,0.5,0,0,0,2.5,1.01522211
Cornwall,SW96E,190,68,190,068,190068,190068,190500,68500,0,0,1,,,,,3.25-5,1.6-3,2,0,,,,2,0,31.75,65,0,1.25,0,0,0,0,0.777285282
Cornwall,SW96F,192,60,192,060,192060,192060,192500,60500,0,0,1,,,,,2.25-3,0,0,0,,,,3,0,57.5,27.5,0,11.25,0,0.25,0,0.75,1.075879183
Cornwall,SW96G,192,62,192,062,192062,192062,192500,62500,2,0,0,,,,,1.25-2,1.6-3,0,1-2,,,,11.25,0,32.5,51.5,0,2.25,0,0,0,2.25,1.123556326
Cornwall,SW96H,192,64,192,064,192064,192064,192500,64500,0,0,1,,,,,3.25-5,0.2-1,0,2,,,,6.25,0,35.75,55,0,0,0,0,0,3,0.975025503
Cornwall,SW96I,192,66,192,066,192066,192066,192500,66500,0,0,1,,,,,0.11-1,3.5-6,0,0,,,,11.75,0,53,33,0,0,0,0.25,0,2.25,1.054297952
Cornwall,SW96J,192,68,192,068,192068,192068,192500,68500,0,0,1,,,,,0,1.6-3,0,2.5-4,,,,5.75,0,31,48.5,0,13,0,0.25,0,1.5,1.221437062
Cornwall,SW96K,194,60,194,060,194060,194060,194500,60500,0,0,1,,,,,0.11-1,1,0,0,,,,0.75,0,19.25,53.75,0,25.25,0,0.25,0,1,1.096122258
Cornwall,SW96L,194,62,194,062,194062,194062,194500,62500,0,0,1,,,,,1.25-2,2,1,0,,,,39.25,0,14.75,33.5,0,10.75,0,0,0,2.5,1.347717307
Cornwall,SW96M,194,64,194,064,194064,194064,194500,64500,0,0,1,,,,,2.25-3,0.2-1,0,0,,,,10,0,21.75,60,0,7.75,0,0,0,0.75,1.103463293
Cornwall,SW96N,194,66,194,066,194066,194066,194500,66500,0,0,1,,,,,2.25-3,1.6-3,1,2,,,,4.75,0.75,32.75,61.5,0,0,0,0.25,0,0.25,0.875936747
Cornwall,SW96P,194,68,194,068,194068,194068,194500,68500,10,0,0,,,,,0.11-1,0.2-1,1,5-10,,,,3.25,0,12.75,54.25,0,28.75,0,0.25,0,1.25,1.133872972
Cornwall,SW96Q,196,60,196,060,196060,196060,196500,60500,0,0,1,,,,,0.11-1,0,0,0,,,,1.5,0,21,72,0,5.75,0,0,0,0,0.791472826
Cornwall,SW96R,196,62,196,062,196062,196062,196500,62500,0,0,1,,,,,3.25-5,1.6-3,1.5-2,0,,,,8.5,0,7.5,51.5,0,32.25,0,0,0,0.75,1.147206102
Cornwall,SW96S,196,64,196,064,196064,196064,196500,64500,0,0,1,,,,,3.25-5,1.6-3,0.25-0.5,0,,,,5,0,0.25,82.5,0,11.25,0,0,0,1.25,0.624037651
Cornwall,SW96T,196,66,196,066,196066,196066,196500,66500,0,0,1,,,,,0.11-1,3.5-6,2,7-19,,,,8.75,3,10.75,76,0,0,0,0,0,1.5,0.829677935
Cornwall,SW96U,196,68,196,068,196068,196068,196500,68500,2,0,0,,,,,0.11-1,7-85,0.25-0.5,5-10,,,,5,0,4.5,90.5,0,0,0,0,0,0.25,0.394651854
Cornwall,SW96V,198,60,198,060,198060,198060,198500,60500,0,0,1,,,,,0,0,0,0,,,,3.75,5.75,12.5,78,0,0,0,0,0,0,0.741076385
Cornwall,SW96W,198,62,198,062,198062,198062,198500,62500,0,0,1,,,,,0.11-1,0.2-1,0,0,,,,3.75,0,5.25,68.25,0,2.5,0,0,0,20.25,0.954170155
Cornwall,SW96X,198,64,198,064,198064,198064,198500,64500,0,0,1,,,,,1.25-2,1.6-3,0,0,,,,14.75,0,40.5,30.5,0,9.5,0,1,0,3.5,1.397545543
Cornwall,SW96Y,198,66,198,066,198066,198066,198500,66500,3,0,0,,,,,2.25-3,1.6-3,0,0,,,,9.25,0,9.5,80.5,0,0,0,0,0,1,0.664485679
